iso,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000_2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018
GUY,15,21009072,19077898,19160057,8131,10072,4853,7443,4078,5857,5950,5262,9485,8291,10153,8392,13158,7165,12254,13137,26634,19503,11820
GUY,20,21009072,19056738,19140698,8046,10068,4850,7440,4075,5854,5948,5262,9482,8287,10148,8389,13153,7157,12229,13127,26616,19489,11810
GUY,25,21009072,19036151,19117668,7933,10062,4844,7438,4073,5850,5944,5260,9479,8284,10142,8385,13148,7140,12192,13116,26595,19476,11804
GUY,30,21009072,19022010,19078398,7843,10058,4842,7435,4073,5845,5943,5259,9479,8283,10136,8382,13144,7131,12183,13110,26578,19469,11799
GUY,50,21009072,18926112,18850935,7088,9985,4797,7384,4045,5808,5902,5231,9432,8223,10055,8336,13058,7084,12071,13036,26426,19395,11741
GUY,75,21009072,18793812,18573776,6317,9823,4720,7219,3972,5711,5788,5142,9314,8087,9897,8247,12877,7006,11913,12897,26100,19226,11619
HKG,10,115182,69443,69969,56,6,17,6,18,7,21,30,27,53,13,14,14,6,29,27,59,103,225
HKG,15,115182,67144,67125,47,6,17,6,18,7,21,30,27,53,13,14,14,5,28,25,55,101,191
HKG,20,115182,65971,66492,42,6,17,6,18,7,21,29,27,52,12,14,14,5,27,24,50,99,183
HKG,25,115182,64530,65075,38,6,16,6,17,7,21,28,27,51,12,14,14,4,27,24,48,97,173
HKG,30,115182,62586,63488,34,6,15,6,17,7,21,28,27,50,12,14,14,4,26,23,43,92,158
HKG,50,115182,52714,51070,14,5,11,5,16,7,18,25,23,43,11,12,13,4,21,18,26,57,78
HKG,75,115182,28284,26632,2,2,6,4,10,6,7,15,11,23,9,8,9,0,9,5,9,11,11
HND,10,11277354,8473558,8056592,22809,42920,31908,34107,26770,40989,42223,42897,43968,51947,46562,53082,32714,44498,58781,51573,192831,116345,78007
HND,15,11277354,8286874,7965779,22079,42843,31855,34039,26731,40904,42143,42835,43854,51884,46500,53028,32649,44320,58464,51285,191993,115660,77538
HND,20,11277354,8078775,7891918,21372,42733,31768,33929,26663,40790,42016,42737,43711,51809,46405,52921,32568,44107,58152,50950,190966,114977,77123
HND,25,11277354,7914465,7735838,20823,42645,31711,33852,26626,40723,41915,42675,43594,51753,46336,52861,32505,43948,57911,50698,189960,114402,76824
HND,30,11277354,7770738,7584192,20223,42538,31632,33736,26562,40602,41781,42575,43438,51670,46232,52747,32429,43784,57677,50423,189149,113855,76480
HND,50,11277354,6722355,6504090,15436,40424,30061,31553,25252,38522,39124,40611,40529,49996,44483,51019,31357,42204,55314,47395,178087,108031,73271
HND,75,11277354,5285921,5353687,10099,34646,25874,26447,21812,33741,33407,35194,34843,45582,40002,45962,28409,37819,49577,40252,148035,93065,65299
HRV,10,5752340,2709083,2562841,7951,3580,2501,1908,7222,2834,2310,3431,4106,3058,3589,3096,5199,3144,4664,2888,5660,6426,8712
HRV,15,5752340,2630609,2471251,7249,3507,2436,1810,6950,2797,2254,3333,4005,2977,3559,2999,5131,3101,4641,2843,5599,6282,8604
HRV,20,5752340,2587303,2449518,6567,3462,2381,1764,6849,2779,2237,3310,3963,2945,3541,2965,5098,3083,4627,2798,5557,6190,8532
HRV,25,5752340,2534357,2406619,6137,3432,2361,1740,6789,2774,2221,3270,3924,2924,3520,2946,5071,3063,4613,2761,5504,6088,8462
HRV,30,5752340,2447434,2363795,5712,3409,2346,1731,6767,2764,2213,3249,3904,2913,3513,2928,5025,3009,4576,2666,5416,5879,8325
HRV,50,5752340,2243466,2124346,3756,3092,2090,1507,5969,2637,2054,2968,3542,2667,3381,2633,4771,2885,4462,2473,5149,5340,7944
HRV,75,5752340,1901680,1607482,1471,2656,1740,1325,5200,2470,1843,2587,3057,2313,3147,2398,4351,2681,4142,2142,4690,4723,7199
HTI,10,2722576,1076847,908903,935,2564,2196,1111,2477,2114,1210,2169,2273,2546,2157,2647,4424,3452,4150,3316,17812,5755,4351
HTI,15,2722576,1013410,885386,882,2549,2182,1100,2464,2102,1195,2155,2258,2526,2143,2633,4399,3379,4068,3265,17685,5701,4296
HTI,20,2722576,953222,864190,832,2523,2157,1090,2433,2076,1186,2128,2236,2507,2125,2603,4356,3308,3995,3204,17566,5631,4241
HTI,25,2722576,910079,833109,788,2501,2145,1082,2414,2066,1180,2106,2214,2496,2109,2592,4322,3261,3939,3167,17484,5591,4206
HTI,30,2722576,861280,795099,749,2474,2124,1072,2391,2045,1166,2078,2196,2474,2089,2570,4287,3185,3866,3095,17363,5520,4140
HTI,50,2722576,659542,563776,473,2018,1757,921,1965,1751,998,1703,1863,2125,1763,2227,3793,2808,3430,2693,16646,5107,3821
HTI,75,2722576,434942,341808,209,1281,1074,609,1218,1208,700,1103,1205,1435,1168,1474,2660,2052,2455,1855,14894,4149,3095
HUN,10,9336372,2231364,2227326,27784,7587,7776,5788,12100,10501,8077,9470,9037,10161,11350,8301,12108,9197,15683,10999,14479,14553,14284
HUN,15,9336372,2160674,2103740,25947,7574,7769,5783,12091,10489,8065,9449,8996,10149,11331,8289,12076,9152,15578,10945,14393,14474,14187
HUN,20,9336372,2121995,2088043,24732,7569,7764,5779,12081,10475,8049,9434,8964,10136,11319,8278,12050,9116,15497,10910,14328,14396,14105
HUN,25,9336372,2073220,2049506,23575,7561,7755,5774,12072,10466,8041,9421,8949,10126,11313,8268,12014,9061,15374,10854,14220,14298,13991
HUN,30,9336372,1999182,2000916,22598,7558,7754,5772,12067,10461,8033,9413,8942,10120,11306,8265,11973,8985,15199,10776,14075,14175,13856
HUN,50,9336372,1806098,1730015,17340,7427,7610,5692,11908,10296,7871,9213,8666,9965,11168,8146,11696,8521,14295,10269,13290,13389,13043
HUN,75,9336372,1433794,1147598,11333,6888,7014,5292,11153,9499,7238,8395,7779,9191,10344,7440,10644,6967,11546,8420,10575,10888,10521
IDN,10,189408945,165320537,162993501,4622997,749103,860063,547219,1296754,1187992,1440955,1395253,1402652,1952455,1283098,1550042,2273722,1154832,1926407,1774982,2462165,1333532,1248323
IDN,15,189408945,163854637,160984574,4543138,748000,859067,546764,1295282,1186683,1439036,1393540,1401326,1950910,1282417,1548531,2270615,1150688,1917748,1767184,2451174,1324078,1239665
IDN,20,189408945,162997030,160305704,4458158,746734,857858,546232,1293634,1185566,1437244,1391768,1399949,1949436,1281681,1547171,2267025,1146716,1909823,1760314,2442108,1316338,1232481
IDN,25,189408945,162095573,159179188,4418415,745932,857086,545903,1292583,1184733,1436070,1390839,1399160,1948491,1281259,1546253,2265204,1144339,1904828,1756040,2435862,1311272,1227921
IDN,30,189408945,160850864,157998604,4370951,744917,856270,545528,1291467,1183802,1434724,1389495,1398066,1947257,1280641,1545060,2262504,1140308,1896006,1747954,2424326,1301946,1219663
IDN,50,189408945,155260639,150984433,4087181,735629,846657,541172,1277326,1172279,1416314,1373404,1383608,1929718,1272377,1531484,2236886,1114864,1841848,1698634,2353553,1250862,1172934
IDN,75,189408945,141067010,137096514,3279921,692601,793317,513536,1197510,1106443,1315110,1282428,1293999,1816376,1213501,1456066,2103117,1001004,1614357,1481413,2042996,1062104,997102
IMN,10,58777,16582,20921,71,16,13,2,8,11,27,32,0,48,49,12,32,16,45,13,17,19,12
IMN,15,58777,14776,19298,65,16,13,2,8,10,27,32,0,48,49,12,32,16,45,12,17,18,12
IMN,20,58777,14315,18770,62,16,13,2,8,10,27,32,0,48,49,12,30,16,45,12,17,18,12
IMN,25,58777,13941,17511,61,16,13,2,8,10,27,32,0,48,49,12,30,16,45,11,17,18,11
IMN,30,58777,13393,16255,57,16,13,2,8,10,27,31,0,47,49,11,30,16,44,11,17,18,11
IMN,50,58777,10413,10601,43,13,11,1,8,8,23,27,0,43,49,10,30,14,41,9,15,15,10
IMN,75,58777,4863,4675,16,6,3,0,6,3,18,17,0,22,42,9,27,10,30,6,12,9,7
IND,10,315797189,49165900,43425234,150049,64044,54690,49371,76932,64670,70039,76773,89283,82560,52968,93880,100973,88890,151046,124542,188944,204752,146431
IND,15,315797189,45023181,39043635,146341,63513,54086,48817,75912,63877,69113,75730,88097,81347,52343,91829,98922,86333,147142,121764,184436,199416,141600
IND,20,315797189,43768000,38432518,143855,63249,53765,48542,75420,63465,68649,75209,87477,80763,52009,90967,97903,84924,145195,120431,182179,197075,139371
IND,25,315797189,41798774,37114263,141742,62688,53261,48014,74584,62850,67854,74366,86519,79813,51618,89448,96602,83614,143300,119148,180044,194881,137182
IND,30,315797189,38887201,34484183,139549,62441,53035,47782,74217,62567,67494,73976,86045,79339,51384,88585,95181,80943,139241,116374,175478,189677,132429
IND,50,315797189,30507622,23832547,123648,58351,48524,43344,67061,56619,60290,66180,77347,71411,46949,76171,83581,70393,122073,104586,156510,169540,115094
IND,75,315797189,16811581,13586651,82257,45445,35979,31533,49186,41343,42975,44657,53527,49229,33859,48425,56954,39966,66419,62140,92688,98629,61420
IRL,10,7053760,1107637,2010712,30396,9734,5371,2294,7007,8212,5295,11965,7033,7299,3952,3147,5891,4934,5852,4596,9704,6365,8636
IRL,15,7053760,959001,1811830,28212,9652,5335,2280,6935,8164,5268,11828,6975,7272,3905,3129,5858,4880,5820,4577,9626,6307,8579
IRL,20,7053760,906429,1758268,26826,9632,5325,2278,6917,8145,5264,11784,6959,7264,3893,3123,5855,4864,5808,4569,9600,6292,8564
IRL,25,7053760,876239,1622549,25817,9615,5314,2273,6904,8127,5258,11748,6944,7259,3879,3117,5843,4802,5746,4506,9458,6178,8418
IRL,30,7053760,842870,1502669,24605,9573,5302,2265,6875,8106,5253,11699,6931,7242,3860,3112,5836,4779,5725,4489,9398,6136,8385
IRL,50,7053760,639948,1002359,17424,8931,5045,2178,6479,7778,5113,10869,6596,7078,3633,3020,5669,4544,5512,4292,8824,5726,7908
IRL,75,7053760,290327,447961,10306,6725,3992,1900,5242,6464,4433,8686,5485,6313,3071,2655,4978,3176,4043,3098,5956,3834,5349
IRN,10,162325171,2002884,1542844,138,342,577,340,290,179,149,140,380,194,210,239,420,88,92,0,2,125,68
IRN,15,162325171,1897698,1468563,109,337,572,332,283,175,142,134,377,191,203,236,412,85,85,0,2,119,68
IRN,20,162325171,1854355,1454618,102,332,565,327,279,171,141,131,374,188,201,235,409,82,82,0,2,116,68
IRN,25,162325171,1803750,1407330,92,331,560,324,277,170,137,131,369,188,198,233,406,74,80,0,2,114,68
IRN,30,162325171,1734580,1373153,82,328,556,323,274,168,137,129,367,188,196,233,406,69,76,0,2,107,68
IRN,50,162325171,1548090,975325,39,293,481,275,222,136,108,106,322,166,153,211,357,47,49,0,2,86,65
IRN,75,162325171,1001442,267919,18,197,255,154,108,57,42,46,165,92,76,112,168,17,12,0,1,16,51
IRQ,10,44581425,38577,43650,4,14,16,20,4,5,5,10,19,16,12,4,10,2,2,0,1,1,0
IRQ,15,44581425,29598,39265,4,13,12,20,4,4,5,10,18,16,11,4,10,2,2,0,0,1,0
IRQ,20,44581425,25256,38654,4,13,8,18,4,3,5,9,17,15,11,3,10,2,1,0,0,1,0
IRQ,25,44581425,20070,28243,4,13,8,17,4,3,5,9,17,15,11,3,10,2,1,0,0,1,0
IRQ,30,44581425,17549,27530,4,13,8,17,4,3,5,9,17,14,11,3,9,2,1,0,0,1,0
IRQ,50,44581425,6674,18150,1,11,5,13,2,1,2,5,12,9,6,2,5,1,0,0,0,0,0
IRQ,75,44581425,816,4171,0,7,2,11,0,0,1,2,1,2,3,0,1,0,0,0,0,0,0
ISL,10,10247753,0,820220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,15,10247753,0,610175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,20,10247753,0,575689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,25,10247753,0,500864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,30,10247753,0,425928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,50,10247753,0,176537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,75,10247753,0,38720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,10,2218983,49599,40727,79,165,125,37,93,156,158,61,79,116,117,1147,62,81,221,78,96,163,61
ISR,15,2218983,42440,35882,66,161,118,32,79,149,146,56,73,107,107,1121,59,71,193,70,91,146,57
ISR,20,2218983,39470,34711,61,155,114,31,75,141,136,52,68,100,99,1099,55,68,176,66,83,135,52
ISR,25,2218983,32921,30924,57,149,113,30,70,138,134,48,66,95,91,1070,51,55,151,58,71,114,48
ISR,30,2218983,29519,29122,53,147,113,30,67,138,131,48,65,93,89,1065,48,46,122,52,64,100,41
ISR,50,2218983,18054,14599,35,109,89,19,34,106,94,32,48,62,60,924,33,23,74,34,41,56,24
ISR,75,2218983,7689,8042,24,56,50,8,10,57,49,10,22,25,22,610,14,4,11,9,13,9,9
ITA,10,30128529,10465764,10353288,42478,10130,11164,3763,17757,11204,9297,11914,15614,15130,16040,11675,22063,16600,20961,15120,26372,37189,40307
ITA,15,30128529,10168813,9924812,41198,10026,11074,3713,17553,11092,9147,11802,15431,15025,15959,11603,21916,16418,20762,14925,26073,36607,39987
ITA,20,30128529,10005412,9855458,40506,9974,11028,3682,17444,11027,9071,11734,15340,14950,15912,11568,21816,16223,20560,14737,25765,36011,39725
ITA,25,30128529,9717829,9696940,39726,9916,10981,3648,17332,10955,8984,11648,15230,14868,15863,11510,21657,15908,20262,14447,25332,35174,39352
ITA,30,30128529,9334106,9452533,39045,9873,10947,3622,17255,10914,8912,11600,15174,14822,15838,11464,21525,15552,19875,14153,24754,34138,38895
ITA,50,30128529,8395972,8172896,35083,9080,10209,3203,15966,10008,7967,10790,14119,13885,15282,10874,20298,14014,18374,12945,22712,30259,36583
ITA,75,30128529,6490663,5937308,30288,7231,8514,2309,12858,7729,5958,8725,11247,11347,13494,9350,17706,10538,14840,10465,18370,22978,30041
JAM,10,1103583,810245,780654,1569,1257,1666,1046,3939,7637,2834,1282,2051,3581,2382,2405,2629,1366,2915,2969,2046,2278,2310
JAM,15,1103583,796096,776317,1498,1255,1662,1043,3929,7628,2824,1279,2046,3569,2379,2400,2621,1356,2896,2950,2027,2247,2284
JAM,20,1103583,786495,773020,1446,1252,1656,1035,3923,7619,2815,1275,2042,3560,2374,2397,2615,1344,2875,2939,2010,2231,2265
JAM,25,1103583,779420,768535,1395,1249,1653,1033,3915,7615,2811,1274,2036,3552,2371,2395,2613,1340,2860,2930,2005,2220,2249
JAM,30,1103583,770116,756747,1339,1247,1650,1030,3905,7610,2801,1273,2031,3542,2368,2387,2606,1327,2839,2915,1994,2203,2234
JAM,50,1103583,731419,699683,967,1203,1579,974,3798,7501,2704,1229,1970,3441,2311,2333,2558,1276,2722,2840,1937,2123,2144
JAM,75,1103583,655964,607771,589,1071,1367,816,3438,7097,2394,1079,1778,3081,2123,2144,2373,1150,2398,2579,1758,1893,1916
JEY,10,12868,2148,2248,6,3,0,0,1,0,0,0,2,1,7,3,7,0,0,0,0,1,0
JEY,15,12868,1882,2012,6,3,0,0,1,0,0,0,2,1,7,3,7,0,0,0,0,1,0
JEY,20,12868,1799,1979,5,3,0,0,1,0,0,0,2,1,7,3,7,0,0,0,0,1,0
JEY,25,12868,1709,1895,5,3,0,0,1,0,0,0,2,1,7,3,7,0,0,0,0,1,0
JEY,30,12868,1591,1786,4,3,0,0,1,0,0,0,2,1,7,3,7,0,0,0,0,1,0
JEY,50,12868,1272,1297,2,3,0,0,1,0,0,0,1,1,7,2,6,0,0,0,0,1,0
JEY,75,12868,656,630,0,3,0,0,1,0,0,0,1,1,6,2,6,0,0,0,0,0,0
JOR,10,8923352,3856,3589,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0
JOR,15,8923352,3356,3255,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0
JOR,20,8923352,3202,3190,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0
JOR,25,8923352,2440,2860,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0
JOR,30,8923352,2283,2779,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
JOR,50,8923352,1537,963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOR,75,8923352,460,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPN,10,37442516,27396700,27162786,148162,24271,26365,19903,37698,36675,39298,45967,41141,41206,36002,36236,46108,23504,28499,31452,55675,48168,51049
JPN,15,37442516,27003564,26816433,140538,24184,26302,19873,37624,36614,39225,45879,41079,41147,35946,36171,46009,23435,28435,31387,55522,48047,50951
JPN,20,37442516,26849963,26744340,136361,24137,26269,19850,37551,36564,39171,45833,41029,41108,35914,36123,45912,23406,28375,31343,55433,47970,50884
JPN,25,37442516,26674377,26588309,132933,24103,26233,19839,37499,36524,39136,45802,40992,41078,35888,36091,45871,23373,28328,31300,55331,47895,50815
JPN,30,37442516,26501547,26369542,129672,24087,26214,19822,37472,36497,39103,45775,40966,41045,35877,36075,45831,23306,28248,31240,55185,47779,50702
JPN,50,37442516,25707739,25312357,106635,23524,25803,19540,36813,36045,38599,45272,40515,40582,35515,35705,45301,22978,27826,30851,54327,47049,50044
JPN,75,37442516,23484395,22232711,66964,21204,23656,18132,34096,33934,36322,42878,38322,38365,33816,34086,42790,21547,25812,28908,50551,43788,46882
KAZ,10,273275761,5911894,5885288,4094,5458,3500,3637,6282,3611,3816,5468,5213,6896,3307,5820,4096,3256,653,186,1423,1143,1246
KAZ,15,273275761,5148902,5169486,3464,4790,3121,3453,5808,3344,3402,5018,4920,6660,3211,5515,3939,3190,642,184,1402,1109,1225
KAZ,20,273275761,4844004,5068671,3293,4683,3047,3397,5633,3225,3215,4698,4714,6534,3162,5105,3883,3131,632,184,1376,1083,1204
KAZ,25,273275761,4559033,4793445,3042,4605,2993,3380,5569,3190,3174,4653,4656,6487,3132,4990,3816,3051,620,184,1353,1053,1183
KAZ,30,273275761,4246194,4533509,2909,4536,2953,3354,5512,3172,3140,4607,4619,6437,3108,4860,3747,2861,594,180,1292,973,1136
KAZ,50,273275761,3159614,3078102,2042,2799,1788,1050,1977,1994,1581,2379,2572,5212,2533,3650,3127,1991,443,160,1008,558,879
KAZ,75,273275761,1761829,1557156,738,1782,1170,473,961,1219,1032,1375,1058,3127,1529,2200,2023,664,226,94,593,178,280
KEN,10,58707356,11045430,10763641,92534,22636,24447,20888,21953,22742,26766,31749,26016,27325,26416,22519,25888,23888,26710,20330,28923,33192,23160
KEN,15,58707356,7614489,8028896,77672,21785,23424,18624,21028,19054,24930,30543,24499,24314,25670,21446,23415,21443,23388,19366,27301,30838,21691
KEN,20,58707356,4309251,4515682,53724,20142,21482,15150,18600,14674,22276,27930,21233,19900,23976,18916,19695,16018,17885,16992,21929,25272,18037
KEN,25,58707356,3990954,4120244,51400,19892,21251,14749,18256,14210,21911,27551,20734,19329,23702,18557,19211,15225,16965,16538,20954,24269,17436
KEN,30,58707356,3332315,3348453,43475,19107,20399,13621,17053,12802,20743,26213,19296,17750,22770,17364,17977,13622,15404,15654,19114,22235,15965
KEN,50,58707356,1898478,1966818,25601,16270,17733,10665,13000,9384,16795,21460,14284,12852,19069,13355,14097,8871,10067,11458,12544,14905,10576
KEN,75,58707356,967636,833196,15020,11656,13598,6956,8843,5883,11122,14360,8210,6494,12879,7442,8491,4465,4837,6479,6849,8329,5049
KGZ,10,19892787,1004684,887327,119,605,325,129,216,92,133,120,118,224,276,115,98,35,16,0,11,56,22
KGZ,15,19892787,841046,730889,114,599,317,121,204,90,123,113,114,216,273,114,94,30,15,0,11,56,21
KGZ,20,19892787,793909,710210,109,593,312,119,199,88,118,110,113,210,269,113,88,30,15,0,11,56,20
KGZ,25,19892787,727689,632104,106,590,308,114,196,85,116,108,109,206,264,110,84,26,15,0,11,55,19
KGZ,30,19892787,675603,578443,100,589,307,112,192,84,110,104,105,202,262,110,82,25,14,0,11,53,18
KGZ,50,19892787,430720,270704,69,553,253,73,147,58,69,80,78,157,229,99,55,20,10,0,10,46,11
KGZ,75,19892787,208556,96297,41,459,143,24,81,26,31,49,41,74,182,71,28,13,2,0,5,30,6
KHM,10,18187021,10221855,8812980,71139,29513,58029,58893,81043,65842,82059,79576,84937,124068,242697,197071,207121,209021,179881,149358,196560,131766,129555
KHM,15,18187021,9673968,8263362,69815,29267,57070,58275,80559,65556,81620,79065,84539,123111,241364,195584,203299,202012,173546,143320,192078,127302,124074
KHM,20,18187021,9465821,8143018,68562,29068,56452,57850,80218,65330,81332,78667,84242,122591,240612,194851,201739,199494,171160,140959,189923,125166,121763
KHM,25,18187021,9182163,7940750,67615,28811,55692,57392,79834,65083,81012,78255,83949,121916,239508,193859,198948,195112,167231,137309,187063,122486,118342
KHM,30,18187021,8830622,7660295,66436,28546,54950,56953,79388,64788,80693,77849,83657,121274,238325,192517,195962,190475,162103,132954,182782,118585,113396
KHM,50,18187021,7500197,6486325,58671,25774,46980,51167,73625,60917,76577,73082,80402,114293,224084,184531,181558,173727,140936,116148,161359,100700,92292
KHM,75,18187021,5856071,5125357,43145,17941,23844,28962,49228,44258,61318,57059,68049,89984,171296,164023,155720,151233,115223,93862,127437,76190,66971
KIR,10,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR,15,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR,20,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR,25,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR,30,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR,50,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR,75,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,10,27245,14603,14470,16,46,20,34,29,18,20,11,24,37,17,12,10,4,3,1,8,5,3
KNA,15,27245,14208,14430,14,46,20,34,27,18,20,11,23,37,17,12,10,4,3,1,8,5,3
KNA,20,27245,13972,14359,13,46,20,34,26,18,20,11,23,37,17,12,10,4,3,1,8,5,3
KNA,25,27245,13773,14269,13,46,20,34,26,18,20,11,23,37,17,12,10,4,3,1,8,5,3
KNA,30,27245,13473,13970,12,46,20,34,26,18,20,11,23,37,17,12,10,4,3,1,8,5,3
KNA,50,27245,12574,12467,10,44,17,32,22,18,18,11,21,34,16,12,10,4,3,1,8,4,3
KNA,75,27245,10922,10722,7,39,16,26,20,14,18,10,20,33,15,11,9,4,2,1,8,3,3
KOR,10,10070058,5794450,5613190,6804,5823,4980,3891,12087,9544,10918,8650,15023,17363,15077,12196,16555,9964,14056,18110,23767,21873,22990
KOR,15,10070058,5664724,5414952,5497,5733,4912,3835,11928,9406,10728,8515,14804,17150,14925,12070,16378,9853,13922,17942,23498,21614,22737
KOR,20,10070058,5595055,5371088,5215,5634,4835,3737,11709,9214,10502,8340,14469,16842,14723,11923,16245,9782,13829,17844,23306,21446,22571
KOR,25,10070058,5512468,5283341,4660,5547,4750,3643,11497,9004,10265,8175,14163,16547,14525,11787,16089,9656,13681,17662,23034,21180,22296
KOR,30,10070058,5383713,5121711,4269,5515,4719,3623,11430,8940,10174,8116,14050,16450,14452,11732,15984,9485,13456,17398,22606,20815,21911
KOR,50,10070058,4532180,4100555,2280,4196,3702,2765,9166,7018,7902,6549,11294,13897,12703,10471,14074,7685,11132,14595,18733,17320,18038
KOR,75,10070058,1674536,1461403,1016,1471,1448,1082,3632,2792,3069,3011,4716,5783,6090,5502,7658,1723,3083,4289,5587,5332,5411
KWT,10,1741637,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,15,1741637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,20,1741637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,25,1741637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,30,1741637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,50,1741637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,75,1741637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAO,10,23046616,19838999,18699974,263619,37855,57905,88828,65653,68993,125158,135066,82135,148207,169212,133766,151977,212761,251742,292309,397860,359524,303567
LAO,15,23046616,19595025,18442662,259319,37392,57235,88287,65218,68807,124352,134394,81649,147332,168571,132862,150468,210206,249073,289917,394642,356023,300575
LAO,20,23046616,19478970,18332344,256004,37173,56920,87960,64953,68687,123884,134034,81409,146880,168243,132343,149691,208759,247327,288308,392583,353870,298716
